,date,location,time,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,UVB,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
802,2016/02/03,оч╢щ,10.0,15.0,1.9,0.45,0.12,2.6,18,20,28,19,14,NR,82.0,1.1,2,0.8,81.0,85.0,1.1,1.0
803,2016/02/03,оч╢щ,11.0,15.0,1.9,0.45,0.17,4,24,28,21,20,12,NR,85.0,1,2,0.4,69.0,66.0,1.3,0.5
804,2016/02/03,оч╢щ,12.0,14.0,1.9,0.38,0.15,3,20,23,23,21,9,NR,91.0,0.7,2,0.1,67.0,48.0,1.1,0.5
805,2016/02/03,оч╢щ,13.0,14.0,1.8,0.44,0.15,3.4,23,26,20,29,13,NR,92.0,0.9,2,0.1,72.0,68.0,0.8,0.8
806,2016/02/03,оч╢щ,14.0,14.0,1.9,0.64,0.24,5.4,29,35,15,27,9,NR,90.0,3.3,2.1,0.0,70.0,80.0,1.9,1.2
807,2016/02/03,оч╢щ,15.0,14.0,1.8,0.58,0.17,4.2,26,30,19,24,5,NR,88.0,5.6,2,0.0,79.0,79.0,2.2,1.9
808,2016/02/03,оч╢щ,16.0,14.0,1.8,0.57,0.16,4,27,31,17,19,4,NR,88.0,9.4,2,0.0,75.0,83.0,1.9,1.6
809,2016/02/03,оч╢щ,17.0,14.0,1.8,0.48,0.13,2.5,18,21,25,15,5,NR,89.0,3.7,2,0.0,90.0,100.0,2.7,1.7
810,2016/02/03,оч╢щ,18.0,14.0,1.8,0.34,0.07,0.9,11,12,32,20,5,NR,88.0,3.6,1.9,0.0,94.0,88.0,3.2,2.5
811,2016/02/03,оч╢щ,19.0,15.0,1.8,0.35,0.07,1.1,11,12,32,21,7,NR,88.0,3.2,1.9,0.0,86.0,87.0,2.1,2.2
812,2016/02/03,оч╢щ,20.0,14.0,1.9,0.39,0.09,1.2,14,15,28,25,8,NR,89.0,2.3,1.9,0.0,80.0,83.0,2.0,1.8
813,2016/02/03,оч╢щ,21.0,14.0,1.8,0.34,0.07,0.9,11,12,32,20,5,NR,88.0,3.6,1.9,0.0,94.0,88.0,3.2,2.5
814,2016/02/03,оч╢щ,22.0,15.0,1.8,0.35,0.07,1.1,11,12,32,21,7,NR,88.0,3.2,1.9,0.0,86.0,87.0,2.1,2.2
815,2016/02/03,оч╢щ,23.0,14.0,1.9,0.39,0.09,1.2,14,15,28,25,8,NR,89.0,2.3,1.9,0.0,80.0,83.0,2.0,1.8
816,2016/02/04,оч╢щ,0.0,15.0,1.9,0.29,0.06,0.7,9.6,10,32,20,10,NR,89.0,2.5,1.9,0.0,84.0,78.0,1.2,1.5
817,2016/02/04,оч╢щ,1.0,15.0,1.8,0.23,0.04,0.6,8.5,9.1,32,13,6,NR,89.0,3.7,1.9,0.0,77.0,74.0,1.1,1.1
818,2016/02/04,оч╢щ,2.0,15.0,1.9,0.23,0.03,0.7,8.2,8.9,32,6,6,NR,90.0,3.3,1.9,0.0,68.0,26.0,0.9,0.8
819,2016/02/04,оч╢щ,3.0,15.0,1.9,0.22,0.04,1.5,6.5,8,31,7,5,NR,93.0,1.8,1.9,0.0,33.0,48.0,0.8,0.3
820,2016/02/04,оч╢щ,4.0,14.0,1.9,0.25,0.05,1.6,8.6,10,26,12,5,NR,95.0,2.3,1.9,0.0,56.0,78.0,1.0,0.4
821,2016/02/04,оч╢щ,5.0,15.0,1.9,0.23,0.04,1.4,8.1,9.5,32,16,9,NR,94.0,4.4,1.9,0.0,98.0,104.0,2.3,1.4
822,2016/02/04,оч╢щ,6.0,15.0,1.9,0.28,0.07,1.4,7.7,9.1,28,19,8,NR,91.0,5.4,1.9,0.0,98.0,93.0,2.3,2.2
823,2016/02/04,оч╢щ,7.0,18.0,,,,,,,,29,15,NR,81.0,,,1.6,241.0,282.0,1.0,0.7
824,2016/02/04,оч╢щ,8.0,17.0,,,,,,,,31,16,NR,88.0,,,0.8,314.0,300.0,1.3,0.3
825,2016/02/04,оч╢щ,9.0,17.0,,,,,,,,22,12,NR,90.0,,,1.6,303.0,56.0,2.0,0.1
826,2016/02/04,оч╢щ,10.0,16.0,,,,,,,,12,8,NR,90.0,,,0.9,67.0,120.0,2.0,0.1
827,2016/02/04,оч╢щ,11.0,16.0,,0.31#,,3.7#,15#,19#,7.2#,15,8,NR,90.0,1.3#,,0.4,40.0,34.0,1.0,0.3
828,2016/02/04,оч╢щ,12.0,16.0,1.8#,0.34x,0.18#,,,,8.2#,26,14,NR,90.0,1.2,2#,0.2,138.0,101.0,1.9,0.2
829,2016/02/04,оч╢щ,13.0,16.0,0#,0.32#,,0.5#,15#,15#,24#,33,12,NR,89.0,1.1,0#,0.1,137#,113.0,1.2,0.2#
830,2016/02/04,оч╢щ,14.0,16.0,1.9#,0.46,0.15#,2.8#,17#,20#,24,35,15,NR,88.0,1#,2#,0.0,69,49.0,0.9,0.2
831,2016/02/04,оч╢щ,15.0,16.0,1.9,0.52,0.16,1.2,19,20,21,37,15,NR,89.0,0.8,2,0.0,56,60.0,0.8,0.4
832,2016/02/04,оч╢щ,16.0,16.0,1.9,0.44,0.12,4,18,22,24,39,18,0.4,91.0,0.7,2,0.0,69,327.0,0.7,0.3
833,2016/02/04,оч╢щ,17.0,16.0,1.9,0.31,0.08,0.6,11,11,32,33,10,1.6,93.0,0.7,1.9,0.0,59,71.0,1.3,0.4
834,2016/02/04,оч╢щ,18.0,15.0,1.9,0.26,0.03,0.7,7.3,8,37,19,8,1,93.0,0.5,1.9,0.0,92,91.0,1.2,0.4
835,2016/02/04,оч╢щ,19.0,15.0,1.9,0.25,0.03,0.9,6.9,7.8,37,14,3,3.2,94.0,0.6,1.9,0.0,64,66.0,1.7,0.3
836,2016/02/04,оч╢щ,20.0,15.0,1.9,0.25,0.02,0.7,4.9,5.6,40,12,4,1,94.0,0.4,1.9,0.0,70,80.0,1.2,0.4
837,2016/02/04,оч╢щ,21.0,15.0,1.9,0.26,0.03,0.7,7.3,8,37,19,8,1,93.0,0.5,1.9,0.0,92,91.0,1.2,0.4
838,2016/02/04,оч╢щ,22.0,15.0,1.9,0.25,0.03,0.9,6.9,7.8,37,14,3,3.2,94.0,0.6,1.9,0.0,64,66.0,1.7,0.3
839,2016/02/04,оч╢щ,23.0,15.0,1.9,0.25,0.02,0.7,4.9,5.6,40,12,4,1,94.0,0.4,1.9,0.0,70,80.0,1.2,0.4
840,2016/02/05,оч╢щ,0.0,15.0,1.9,0.23,0.02,0.5,3.4,3.9,42,16,1,1.2,94.0,0.6,1.9,0.0,71,73.0,1.1,0.4
841,2016/02/05,оч╢щ,1.0,15.0,1.9,0.21,0.02,0.9,2.4,3.2,43,11,5,1.8,94.0,1.1,1.9,0.0,53,68.0,1.1,0.3
842,2016/02/05,оч╢щ,2.0,15.0,1.9,0.22,0.01,0.8,2.6,3.4,43,19,4,1,93.0,1.1,1.9,0.0,64,27.0,1.6,0.2
843,2016/02/05,оч╢щ,3.0,15.0,1.9,0.22,0.02,0.6,3.9,4.5,43,20,5,0.4,94.0,0.9,1.9,0.0,66,31.0,1.3,0.3
844,2016/02/05,оч╢щ,4.0,15.0,1.9,0.22,0.01,0.5,4.7,5.2,43,20,1,NR,92.0,1,1.9,0.0,80,118.0,1.6,0.4
845,2016/02/05,оч╢щ,5.0,14.0,1.9,0.25,0.02,-0.1,4.9,4.9,44,17,9,0.8,93.0,1,1.9,0.0,129,149.0,2.0,0.1
846,2016/02/05,оч╢щ,6.0,13.0,1.9,0.34,0.03,0.9,6.7,7.6,42,18,14,0.2,94.0,1.1,1.9,0.0,119,99.0,2.3,0.6
847,2016/02/05,оч╢щ,7.0,13.0,1.9,0.39#,0.08,0.6#,12#,13#,34,,,NR,91.0,1#,2,0.5,123#,0#,0#,0.3#
848,2016/02/05,оч╢щ,8.0,13.0,1.9,0.4#,0.13,2.1#,12#,14#,35#,22,16,NR,90.0,1.7#,2,0.9,92,90,1.9,0.4
849,2016/02/05,оч╢щ,9.0,14.0,1.9,0.42,0.1,2,13,15,36#,24,12,NR,85.0,1.3,2,1.5,77,72,1.5,0.6
850,2016/02/05,оч╢щ,10.0,14.0,1.9,0.39,0.11,1.1,11,13,36,29,13,NR,83.0,0.3,2,1.0,99,68,2,0.4
851,2016/02/05,оч╢щ,11.0,13.0,1.9,0.39,0.13,2.2,12,14,35,27,9,NR,87.0,0.3,2,0.3,98,101,2.3,0.4
852,2016/02/05,оч╢щ,12.0,13.0,1.9,0.34,0.06,1.2,8.7,9.9,37,27,13,NR,90.0,0.2,1.9,0.2,109,138,2.2,0.5
853,2016/02/05,оч╢щ,13.0,12.0,1.9,0.37,0.1,1.6,9.5,11,37,21,14,0.4,91.0,0.2,2,0.1,111,124,2.5,0.5
854,2016/02/05,оч╢щ,14.0,12.0,1.9,0.47,0.09,1.8,11,13,36,19,17,NR,92.0,0.3,2,0.0,77,78,1.5,0.6
855,2016/02/05,оч╢щ,15.0,12.0,1.9,0.46,0.08,1.7,13,15,36,22,23,0.4,91.0,0.3,2,0.0,78,85,1.8,0.5
856,2016/02/05,оч╢щ,16.0,12.0,1.9,0.47,0.07,1.3,9.7,11,39,24,18,NR,91.0,0.3,2,0.0,86,62,1.6,0.4
857,2016/02/05,оч╢щ,17.0,13.0,1.9,0.56,0.07,1,11,12,41,27,27,NR,89.0,0.2,2,0.0,66,49,1.5,0.6
858,2016/02/05,оч╢щ,18.0,13.0,2,0.57,0.06,0.5,9.9,10,49,18,29*,NR,89.0,0.3,2,0.0,71,71,0.9,0.7
859,2016/02/05,оч╢щ,19.0,13.0,2,0.58,0.06,0.1,9.3,9.4,55,17,35*,0.2,89.0,0.6,2,0.0,72,60,1.3,0.6
860,2016/02/05,оч╢щ,20.0,12.0,1.9,0.51,0.05,0.9,6.3,7.1,63,27,35*,NR,88.0,1,2,0.0,82,72,1.9,0.7
861,2016/02/05,оч╢щ,21.0,13.0,2,0.57,0.06,0.5,9.9,10,49,18,29*,NR,89.0,0.3,2,0.0,71,71,0.9,0.7
862,2016/02/05,оч╢щ,22.0,13.0,2,0.58,0.06,0.1,9.3,9.4,55,17,35*,0.2,89.0,0.6,2,0.0,72,60,1.3,0.6
863,2016/02/05,оч╢щ,23.0,12.0,1.9,0.51,0.05,0.9,6.3,7.1,63,27,35*,NR,88.0,1,2,0.0,82,72,1.9,0.7
864,2016/02/06,оч╢щ,0.0,12.0,1.9,0.43,0.03,0.3,5.3,5.6,63,46,42,0.2,80.0,2.1,2,0.0,81,89,1.4,0.9
865,2016/02/06,оч╢щ,1.0,12.0,1.9,0.44,0.04,0.8,5.4,6.2,66,71,59,NR,73.0,4.2,2,0.0,81,60,1.3,0.7
866,2016/02/06,оч╢щ,2.0,12.0,1.9,0.42,0.04,1,5.8,6.8,62,82,66,NR,69.0,4.2,2,0.0,88,104,2.6,0.7
867,2016/02/06,оч╢щ,3.0,12.0,1.9,0.44,0.06,0.7,6.9,7.6,59,88,63,NR,71.0,4.2,2,0.0,131,159,2.5,0.2
868,2016/02/06,оч╢щ,4.0,11.0,1.9,0.51,0.06,0.5,7.3,7.7,59,88,56,NR,72.0,4.7,2,0.0,139,115,2.3,0.4
869,2016/02/06,оч╢щ,5.0,11.0,1.9,0.51,0.05,0.9,7.3,8.2,58,92,59,NR,71.0,4.9,2,0.0,73,69,2.1,0.7
870,2016/02/06,оч╢щ,6.0,11.0,1.9,0.56,0.06,0.8,9.3,10,55,95,64,NR,72.0,5,2,0.0,66,61,1.1,0.8
871,2016/02/06,оч╢щ,7.0,11.0,1.9,0.6,0.09,1.4,12,13,57,104,59,NR,63.0,6.4,2,0.3,150,193,2.3,0.4
872,2016/02/06,оч╢щ,8.0,11.0,1.9,0.56,0.12,1.3,12,13,61,101,60,NR,56.0,6.9,2,0.5,162,142,2.2,0.2
873,2016/02/06,оч╢щ,9.0,11.0,1.9,0.59,0.08,1.1,12,13,67,102,65,NR,54.0,7.5,2,0.7,103,77,1.6,0.5
874,2016/02/06,оч╢щ,10.0,11.0,2,0.7,0.1,0.9,13,14,70,109,78,NR,59.0,7.7,2.1,0.8,86,61,1.9,0.4
875,2016/02/06,оч╢щ,11.0,11.0,2,0.69,0.09,1.1,13,14,73,124,89,NR,58.0,7.1,2.1,0.7,90,144,2.2,0.7
876,2016/02/06,оч╢щ,12.0,11.0,2,0.67,0.08,1.1,13,14,70,140,96,NR,55.0,7,2.1,0.7,85,82,1.8,0.5
877,2016/02/06,оч╢щ,13.0,11.0,1.9,0.58,0.07,0.8,12,13,66,137,86,NR,53.0,6.9,2,0.4,92,98,2.2,0.7
878,2016/02/06,оч╢щ,14.0,9.8,1.9,0.53,0.08,0.9,13,13,60,120,78,NR,54.0,5.7,2,0.0,75,75,1.9,0.6
879,2016/02/06,оч╢щ,15.0,9.2,1.9,0.56,0.08,0.7,14,15,59,107,66,NR,57.0,5.8,2,0.0,73,73,1.1,0.6
880,2016/02/06,оч╢щ,16.0,8.7,1.9,0.57,0.09,0.7,15,16,54,97,58,NR,58.0,5,2,0.0,67,83,0.6,0.4
881,2016/02/06,оч╢щ,17.0,7.9,1.9,0.91,0.17,1.3,38,39,27,100,60,NR,65.0,4.3,2.1,0.0,75,81,0.8,0.6
882,2016/02/06,оч╢щ,18.0,8.6,1.9,0.64,0.11,1.2,20,21,42,100,62,NR,61.0,3.5,2,0.0,78,86,0.9,0.7
883,2016/02/06,оч╢щ,19.0,8.5,1.9,0.52,0.08,0.6,15,15,46,96,66,NR,58.0,2.9,2,0.0,70,71,0.7,0.6
884,2016/02/06,оч╢щ,20.0,8.5,1.9,0.51,0.08,0.5,14,14,45,84,62,NR,57.0,3.2,2,0.0,83,82,0.7,0.7
885,2016/02/06,оч╢щ,21.0,8.6,1.9,0.64,0.11,1.2,20,21,42,100,62,NR,61.0,3.5,2,0.0,78,86,0.9,0.7
886,2016/02/06,оч╢щ,22.0,8.5,1.9,0.52,0.08,0.6,15,15,46,96,66,NR,58.0,2.9,2,0.0,70,71,0.7,0.6
887,2016/02/06,оч╢щ,23.0,8.5,1.9,0.51,0.08,0.5,14,14,45,84,62,NR,57.0,3.2,2,0.0,83,82,0.7,0.7
888,2016/02/07,оч╢щ,0.0,7.8,1.9,0.64,0.11,0.6,20,21,36,74,54,NR,65.0,3.8,2,0.0,86,108,0.7,0.6
889,2016/02/07,оч╢щ,1.0,6.9,2,0.73,0.14,0.6,25,26,26,77,47,NR,72.0,10,2.1,0.0,84,99,0.6,0.5
890,2016/02/07,оч╢щ,2.0,7.0,2,0.59,0.11,0.6,19,19,30,75,43,NR,73.0,9.7,2.1,0.0,92,115,0.6,0.6
891,2016/02/07,оч╢щ,3.0,6.8,1.9,0.52,0.09,0.8,12,13,34,65,47,NR,73.0,11,2,0.0,86,75,0.5,0.6
892,2016/02/07,оч╢щ,4.0,6.4,2,0.52,0.11,0.5,13,13,31,55,44,NR,76.0,7.2,2.1,0.0,87,85,0.5,0.5
893,2016/02/07,оч╢щ,5.0,6.3,2,0.55,0.12,0.6,14,14,27,50,45,NR,79.0,5.1,2.1,0.0,71,27,0.5,0.3
894,2016/02/07,оч╢щ,6.0,5.9,2,0.65,0.17,1.1,18,19,21,51,39,NR,82.0,2.9,2.2,0.0,72,84,0.5,0.3
895,2016/02/07,оч╢щ,7.0,13.0,1.9,0.48,0.06,1.2,7.3,8.5,52,70,42,NR,46.0,4.2,2,4.2,75,87,1.7,0.8
896,2016/02/07,оч╢щ,8.0,14.0,1.9,0.5,0.07,1.5,7.7,9.2,54,60,36,NR,44.0,4.6,2,5.2,97,251,2,0.5
897,2016/02/07,оч╢щ,9.0,15.0,1.9,0.46,0.07,1.3,7.4,8.8,56,62,38,NR,47.0,4.4,2,5.4,265,266,2.4,0.1
898,2016/02/07,оч╢щ,10.0,14.0,1.9,0.43,0.07,1,7.5,8.5,57,58,41,NR,48.0,4.2,2,4.7,255,252,2.6,0.4
899,2016/02/07,оч╢щ,11.0,14.0,1.9,0.41,0.06,1.4,7.7,9.1,60,56,41,NR,48.0,4.2,2,3.2,273,304,2.5,0.4
900,2016/02/07,оч╢щ,12.0,13.0,1.9,0.39,0.06,1.4,8.2,9.7,59,55,36,NR,47.0,3.8,1.9,1.7,357,16,2.4,0.2
901,2016/02/07,оч╢щ,13.0,13.0,1.9,0.39,0.07,1.2,8.3,9.5,57,43,34,NR,47.0,3.6,2,0.5,263,289,1.4,0.1
902,2016/02/07,оч╢щ,14.0,11.0,1.9,0.42,0.07,0.8,9.7,10,55,41,31,NR,52.0,3.4,2,0.1,49,100,0.5,0.3
903,2016/02/07,оч╢щ,15.0,9.2,1.9,0.63,0.13,0.7,20,21,40,43,31,NR,63.0,3.2,2,0.0,75,92,0.6,0.5
904,2016/02/07,оч╢щ,16.0,8.0,2,0.9,0.24,1.5,34,36,16,72,43,NR,74.0,3,2.2,0.0,87,101,0.6,0.6
905,2016/02/07,оч╢щ,17.0,7.3,2,0.83,0.23,0.9,31,32,14,99,56,NR,77.0,3.1,2.3,0.0,114,107,0.7,0.5
906,2016/02/07,оч╢щ,18.0,7.1,2.1,0.83,0.21,2.7,33,36,10,121,80,NR,79.0,2.5,2.3,0.0,103,89,0.7,0.6
907,2016/02/07,оч╢щ,19.0,6.8,2,0.71,0.15,0.4,26,26,15,116,79,NR,77.0,2.4,2.2,0.0,107,94,0.8,0.7
908,2016/02/07,оч╢щ,20.0,6.5,2,0.67,0.16,1,23,24,14,104,79,NR,76.0,2.4,2.2,0.0,134,149,0.6,0.6
909,2016/02/07,оч╢щ,21.0,7.1,2.1,0.83,0.21,2.7,33,36,10,121,80,NR,79.0,2.5,2.3,0.0,103,89,0.7,0.6
910,2016/02/07,оч╢щ,22.0,6.8,2,0.71,0.15,0.4,26,26,15,116,79,NR,77.0,2.4,2.2,0.0,107,94,0.8,0.7
911,2016/02/07,оч╢щ,23.0,6.5,2,0.67,0.16,1,23,24,14,104,79,NR,76.0,2.4,2.2,0.0,134,149,0.6,0.6
912,2016/02/08,оч╢щ,0.0,6.3,2.1,0.72,0.17,1.2,25,27,10,104,72,NR,75.0,4.4,2.3,0.0,107,98,0.7,0.6
913,2016/02/08,оч╢щ,1.0,6.1,2.1,0.58,0.16,1.2,19,20,14,95,66,NR,73.0,2.3,2.2,0.0,134,146,0.5,0.5
914,2016/02/08,оч╢щ,2.0,6.0,2.1,0.5,0.14,0.7,16,17,17,84,57,NR,73.0,1.9,2.2,0.0,124,129,0.8,0.6
915,2016/02/08,оч╢щ,3.0,5.8,2,0.43,0.12,1.2,12,13,19,56,41,NR,72.0,1.7,2.2,0.0,137,123,0.7,0.6
916,2016/02/08,оч╢щ,4.0,5.7,2,0.35,0.11,1.4,9.7,11,21,47,30,NR,71.0,1.4,2.1,0.0,112,108,0.8,0.6
917,2016/02/08,оч╢щ,5.0,5.2,2,0.36,0.13,1.8,9.7,11,18,35,22,NR,75.0,1.4,2.2,0.0,135,142,0.6,0.6
918,2016/02/08,оч╢щ,6.0,4.8,2.1,0.44,0.16,1.5,13,15,14,40,21,NR,77.0,1.4,2.2,0.0,150,154,0.6,0.6
919,2016/02/08,оч╢щ,7.0,16.0,1.9,0.35,0.06,2.6,9.1,12,49,55,30,NR,32.0,2.6,1.9,4.9,58,25,1.6,0.5
920,2016/02/08,оч╢щ,8.0,18.0,1.9,0.35,0.06,2.1,7.7,9.7,52,58,26,NR,31.0,3.7,1.9,6.1,104,116,2,1.3
921,2016/02/08,оч╢щ,9.0,19.0,1.9,0.34,0.07,1.9,7.3,9.2,57,52,21,NR,26.0,3.3,2,6.3,111,115,2.4,1.9
922,2016/02/08,оч╢щ,10.0,19.0,1.9,0.36,0.07,2.1,9.2,11,58,51,16,NR,28.0,3.1,2,5.2,122,303,2.3,0.4
923,2016/02/08,оч╢щ,11.0,18.0,1.9,0.35,0.07,2.3,10,12,58,49,18,NR,38.0,3.2,2,3.5,267,292,1.8,0.4
924,2016/02/08,оч╢щ,12.0,18.0,1.9,0.35,0.07,2.1,9.9,12,58,49,21,NR,40.0,2.8,1.9,1.7,311,284,1.8,0.2
925,2016/02/08,оч╢щ,13.0,17.0,1.9,0.35,0.08,2,9.4,11,58,55,20,NR,47.0,2.6,2,0.5,304,241,1.2,0.2
926,2016/02/08,оч╢щ,14.0,15.0,1.9,0.4,0.08,1.8,13,15,48,62,19,NR,55.0,2.2,2,0.1,45,30,0.6,0.3
927,2016/02/08,оч╢щ,15.0,13.0,1.9,0.68,0.15,2.9,29,32,28,60,24,NR,64.0,2.4,2.1,0.0,34,89,0.6,0.4
928,2016/02/08,оч╢щ,16.0,12.0,2,0.7,0.18,1.7,30,32,23,58,25,NR,65.0,4.1,2.1,0.0,119,125,0.9,0.7
929,2016/02/08,оч╢щ,17.0,12.0,2,0.7,0.2,1.3,31,32,20,54,30,NR,65.0,3.3,2.2,0.0,127,145,0.8,0.9
930,2016/02/08,оч╢щ,18.0,11.0,2,0.68,0.21,1.6,31,32,19,60,30,NR,67.0,2.6,2.2,0.0,138,115,1.5,0.9
931,2016/02/08,оч╢щ,19.0,11.0,2,0.58,0.18,1.5,24,25,23,64,35,NR,68.0,2.6,2.2,0.0,133,148,0.6,1
932,2016/02/08,оч╢щ,20.0,10.0,2,0.55,0.18,1.5,22,24,23,63,33,NR,71.0,2.3,2.2,0.0,141,151,0.8,0.8
933,2016/02/08,оч╢щ,21.0,11.0,2,0.68,0.21,1.6,31,32,19,60,30,NR,67.0,2.6,2.2,0.0,138,115,1.5,0.9
934,2016/02/08,оч╢щ,22.0,11.0,2,0.58,0.18,1.5,24,25,23,64,35,NR,68.0,2.6,2.2,0.0,133,148,0.6,1
935,2016/02/08,оч╢щ,23.0,10.0,2,0.55,0.18,1.5,22,24,23,63,33,NR,71.0,2.3,2.2,0.0,141,151,0.8,0.8
936,2016/02/09,оч╢щ,0.0,10.0,2,0.5,0.17,1.5,19,21,24,54,26,NR,72.0,1.6,2.2,0.0,155,159,0.7,0.6
937,2016/02/09,оч╢щ,1.0,9.0,2.1,0.47,0.18,1.4,18,20,19,48,24,NR,78.0,1.5,2.3,0.0,165,165,0.8,0.4
938,2016/02/09,оч╢щ,2.0,9.1,2,0.43,0.15,1.4,16,17,24,44,19,NR,75.0,1.4,2.2,0.0,166,166,0.7,0.6
939,2016/02/09,оч╢щ,3.0,8.4,2.1,0.4,0.17,0.7,14,15,21,40,23,NR,78.0,1.4,2.3,0.0,181,187,0.6,0.3
940,2016/02/09,оч╢щ,4.0,7.9,2.1,0.39,0.17,0.7,15,15,19,36,23,NR,80.0,1.4,2.3,0.0,195,181,0.6,0.4
941,2016/02/09,оч╢щ,5.0,7.2,2.2,0.39,0.18,0.7,17,18,14,32,22,NR,82.0,1.2,2.4,0.0,167,155,0.5,0.3
942,2016/02/09,оч╢щ,6.0,6.8,2.3,0.47,0.22,1.3,21,22,9.3,28,23,NR,84.0,1.1,2.5,0.0,146,145,0.5,0.4
943,2016/02/09,оч╢щ,7.0,18.0,1.9,0.31#,0.08,1.6#,8.1#,9.7#,43,37,4,NR,28.0,1.3#,1.9,5.4,238,183,1.1,1.1
944,2016/02/09,оч╢щ,8.0,20.0,1.9#,0.28,0.07#,1.2#,8.7#,9.9#,49,28,9,NR,27.0,1.2,1.9#,6.6,226,238,1.3,1.3
945,2016/02/09,оч╢щ,9.0,21.0,1.9,0.35,0.1,2.4,12,14,50,21,9,NR,29.0,1.7,2,6.5,264,291,1.5,1
946,2016/02/09,оч╢щ,10.0,21.0,1.9,0.33,0.09,2.8,13,16,47,18,15,NR,36.0,2.4,2,5.4,281,236,1.6,0.5
947,2016/02/09,оч╢щ,11.0,21.0,1.9,0.33,0.09,1.9,11,13,51,28,10,NR,36.0,2.5,2,3.6,289,294,1.3,0.6
948,2016/02/09,оч╢щ,12.0,21.0,1.9,0.38,0.09,2,17,19,50,35,14,NR,47.0,3.2,2,1.7,292,286,1.3,0.3
949,2016/02/09,оч╢щ,13.0,19.0,1.9,0.43,0.1,1.8,20,22,48,42,23,NR,54.0,3.4,2,0.5,296,309,0.8,0.4
950,2016/02/09,оч╢щ,14.0,18.0,2,0.53,0.15,1,27,27,40,42,31,NR,57.0,3.4,2.1,0.1,313,325,0.7,0.3
951,2016/02/09,оч╢щ,15.0,16.0,2,0.7,0.23,0.8,37,37,26,39,32,NR,66.0,3.7,2.3,0.0,49,80,0.6,0.3
952,2016/02/09,оч╢щ,16.0,14.0,2,1.29,0.41,17,53,70,3.1,48,33,NR,75.0,3.7,2.5,0.0,62,65,0.6,0.5
953,2016/02/09,оч╢щ,17.0,13.0,2.1,0.96,0.32,8.8,44,53,3.9,74,48,NR,78.0,3.5,2.4,0.0,87,92,0.6,0.6
954,2016/02/09,оч╢щ,18.0,13.0,2.1,0.78,0.23,2.5,35,38,8,88,59,NR,80.0,2.8,2.3,0.0,120,113,0.5,0.5
955,2016/02/09,оч╢щ,19.0,12.0,2.2,1,0.32,11,39,50,1.8,88,63,NR,82.0,2.4,2.5,0.0,97,107,0.6,0.6
956,2016/02/09,оч╢щ,20.0,13.0,2.2,0.82,0.26,4.6,35,40,3.4,77,49,NR,82.0,1.8,2.4,0.0,106,106,0.7,0.7
957,2016/02/09,оч╢щ,21.0,13.0,2.1,0.78,0.23,2.5,35,38,8,88,59,NR,80.0,2.8,2.3,0.0,120,113,0.5,0.5
958,2016/02/09,оч╢щ,22.0,12.0,2.2,1,0.32,11,39,50,1.8,88,63,NR,82.0,2.4,2.5,0.0,97,107,0.6,0.6
959,2016/02/09,оч╢щ,23.0,13.0,2.2,0.82,0.26,4.6,35,40,3.4,77,49,NR,82.0,1.8,2.4,0.0,106,106,0.7,0.7
960,2016/02/10,оч╢щ,0.0,12.0,2.1,0.72,0.23,2.7,30,33,4.7,77,44,NR,84.0,2.3,2.4,0.0,111,110,0.7,0.7
961,2016/02/10,оч╢щ,1.0,11.0,2.1,0.64,0.22,1.8,25,27,6.3,73,43,NR,87.0,2.2,2.4,0.0,121,140,0.6,0.6
962,2016/02/10,оч╢щ,2.0,11.0,2.1,0.47,0.15,1.3,16,18,15,59,43,NR,87.0,2,2.2,0.0,165,175,0.5,0.5
963,2016/02/10,оч╢щ,3.0,,,,,,,,,,,,,,,,,,,
964,2016/02/10,оч╢щ,4.0,,,,,,,,,,,,,,,,,,,
965,2016/02/10,оч╢щ,5.0,,,,,,,,,,,,,,,,,,,
966,2016/02/10,оч╢щ,6.0,,,,,,,,,,,,,,,,,,,
967,2016/02/10,оч╢щ,7.0,22.0,1.9,0.4,0.11,1.8,10,12,49,40,19,NR,43.0,2.6,2,5.3,112,90,1,0.8
968,2016/02/10,оч╢щ,8.0,24.0,1.9,0.34,0.08,1.1,8,9.1,52,35,19,NR,38.0,1.7,1.9,6.8,227,299,1.3,0.1
969,2016/02/10,оч╢щ,9.0,25.0,1.9,0.44,0.14,2.1,17,19,57,38,16,NR,38.0,3.5,2.1,6.8,306,297,1.6,0.7
970,2016/02/10,оч╢щ,10.0,24.0,1.9,0.5,0.14,2.1,19,21,65,39,18,NR,41.0,5,2.1,5.6,297,298,1.3,0.9
971,2016/02/10,оч╢щ,11.0,23.0,1.9,0.51,0.11,1.9,20,22,63,55,25,NR,46.0,4.7,2,3.8,287,264,1.5,0.8
972,2016/02/10,оч╢щ,12.0,22.0,1.9,0.5,0.12,1.8,21,23,61,55,28,NR,50.0,4.2,2.1,1.9,298,299,1.2,0.8
973,2016/02/10,оч╢щ,13.0,21.0,2,0.56,0.16,1.9,25,27,55,59,28,NR,53.0,4.2,2.1,0.6,290,280,0.9,0.7
974,2016/02/10,оч╢щ,14.0,19.0,2,0.68,0.19,1.3,35,36,41,57,30,NR,59.0,4.3,2.2,0.1,260,224,0.6,0.8
